year,iso_code,country,chamber,status,percentage_of_women,date_from,date_to,notes,structure,chamber_type
2010,SZ,Eswatini,Senate,NA,40,2008-10-01,2013-09-30,NA,Bicameral,Upper chamber
2010,ET,Ethiopia,House of the Federation,NA,16.3,2010-05-01,2015-09-30,NA,Bicameral,Upper chamber
2010,FR,France,Senate,NA,21.9,2008-09-01,2011-08-31,NA,Bicameral,Upper chamber
2010,GA,Gabon,Transitional Senate,NA,17.6,2010-01-01,2010-12-31,NA,Bicameral,Upper chamber
2010,DE,Germany,Federal Council,NA,27.5,2009-01-01,2014-11-30,NA,Bicameral,Upper chamber
2010,GD,Grenada,Senate,NA,30.8,2003-11-01,2013-02-28,NA,Bicameral,Upper chamber
2010,HT,Haiti,Senate,NA,3.3,2010-11-01,2013-12-31,NA,Bicameral,Upper chamber
2010,IN,India,Council of States,NA,10.3,2010-01-01,2011-12-31,NA,Bicameral,Upper chamber
2010,IE,Ireland,Senate,NA,20,2007-07-01,2011-01-31,NA,Bicameral,Upper chamber
2010,IT,Italy,Senate,NA,18,2008-04-01,2012-12-31,NA,Bicameral,Upper chamber
2010,JM,Jamaica,Senate,NA,9.5,2007-09-01,2011-12-31,NA,Bicameral,Upper chamber
2010,JP,Japan,House of Councillors,NA,18.2,2010-07-01,2013-06-30,NA,Bicameral,Upper chamber
2010,JO,Jordan,Senate,NA,15,2010-11-01,2011-09-30,NA,Bicameral,Upper chamber
2010,KZ,Kazakhstan,Senate,NA,6.5,2009-01-01,2011-07-31,NA,Bicameral,Upper chamber
2010,KE,Kenya,Senate,NA,NA,NA,NA,NA,Bicameral,Upper chamber
2010,LS,Lesotho,Senate,NA,30.3,2010-01-01,2012-05-31,NA,Bicameral,Upper chamber
2010,LR,Liberia,The Liberian Senate,NA,16.7,2005-10-01,2011-09-30,NA,Bicameral,Upper chamber
2010,MG,Madagascar,Senate,NA,11.1,2010-10-01,2011-12-31,NA,Bicameral,Upper chamber
2010,MY,Malaysia,Senate,NA,24.3,2010-01-01,2012-12-31,NA,Bicameral,Upper chamber
2010,MR,Mauritania,Senate,NA,NA,NA,NA,NA,Unicameral,NA
2010,MX,Mexico,Senate,NA,17.2,2010-01-01,2011-12-31,NA,Bicameral,Upper chamber
2010,MA,Morocco,House of Councillors,NA,2.2,2009-10-01,2015-09-30,NA,Bicameral,Upper chamber
2010,MM,Myanmar,House of Nationalities,NA,3.6,2010-11-01,2010-12-31,NA,Bicameral,Upper chamber
2010,NA,Namibia,National Council,NA,26.9,2004-11-01,2014-11-30,NA,Bicameral,Upper chamber
2010,NP,Nepal,National Assembly,Suspended,8.3,2001-06-01,2017-05-31,NA,Bicameral,Upper chamber
2010,NL,Netherlands,Senate,NA,34.7,2007-05-01,2011-04-30,NA,Bicameral,Upper chamber
2010,NG,Nigeria,Senate,NA,8.3,2008-01-01,2011-03-31,NA,Bicameral,Upper chamber
2010,OM,Oman,State Council,NA,20,2010-01-01,2011-09-30,NA,Bicameral,Upper chamber
2010,PK,Pakistan,Senate,NA,18,2009-03-01,2012-02-29,NA,Bicameral,Upper chamber
2010,PW,Palau,Senate,NA,15.4,2008-11-01,2012-10-31,NA,Bicameral,Upper chamber
2010,PY,Paraguay,Senate,NA,15.6,2008-04-01,2013-03-31,NA,Bicameral,Upper chamber
2010,PH,Philippines,Senate,NA,13,2010-05-01,2013-04-30,NA,Bicameral,Upper chamber
2010,PL,Poland,Senate,NA,8,2007-10-01,2011-09-30,NA,Bicameral,Upper chamber
2010,RO,Romania,Senate,NA,5.8,2008-11-01,2011-12-31,NA,Bicameral,Upper chamber
2010,RU,Russian Federation,Council of the Federation,NA,4.7,2007-12-01,2011-12-31,NA,Bicameral,Upper chamber
2010,RW,Rwanda,Senate,NA,23.1,2005-01-01,2011-08-31,NA,Bicameral,Upper chamber
2010,LC,Saint Lucia,Senate,NA,18.2,2007-01-01,2012-12-31,NA,Bicameral,Upper chamber
2010,SI,Slovenia,National Council,NA,2.5,2007-11-01,2011-12-31,NA,Bicameral,Upper chamber
2010,SO,Somalia,Upper House,NA,NA,NA,NA,NA,Bicameral,Upper chamber
2010,ZA,South Africa,National Council of Provinces,NA,18.9,2010-01-01,2013-12-31,NA,Bicameral,Upper chamber
2010,SS,South Sudan,Council of States,NA,NA,NA,NA,NA,Bicameral,Upper chamber
2010,ES,Spain,Senate,NA,30,2010-01-01,2011-10-31,NA,Bicameral,Upper chamber
2010,SD,Sudan,Council of States,NA,10.9,2010-05-01,2013-12-31,NA,Bicameral,Upper chamber
2010,CH,Switzerland,Council of States,NA,21.7,2008-01-01,2012-12-31,NA,Bicameral,Upper chamber
2010,TJ,Tajikistan,National Assembly,NA,14.7,2010-03-01,2013-12-31,NA,Bicameral,Upper chamber
2010,TH,Thailand,Senate,NA,NA,NA,NA,NA,Unicameral,NA
2010,TG,Togo,Senate,NA,NA,NA,NA,NA,Unicameral,NA
2010,TT,Trinidad and Tobago,Senate,NA,25.8,2010-06-01,2012-12-31,NA,Bicameral,Upper chamber
2010,TN,Tunisia,National Council of Regions and Districts,NA,NA,NA,NA,NA,Unicameral,NA
2010,TM,Turkmenistan,People’s Council,NA,NA,NA,NA,NA,Unicameral,NA
2010,GB,United Kingdom,House of Lords,NA,22.6,2010-01-01,2013-12-31,NA,Bicameral,Upper chamber
2010,US,United States of America,Senate,NA,17,2010-11-01,2011-12-31,NA,Bicameral,Upper chamber
2010,UY,Uruguay,Senate,NA,13.3,2009-10-01,2012-12-31,NA,Bicameral,Upper chamber
2010,UZ,Uzbekistan,Senate,NA,15,2005-01-01,2014-11-30,NA,Bicameral,Upper chamber
2010,YE,Yemen,Shura Council,NA,1.8,2001-04-01,2018-11-30,NA,Bicameral,Upper chamber
2010,ZW,Zimbabwe,Senate,NA,24.7,2010-01-01,2013-06-30,NA,Bicameral,Upper chamber
2015,AF,Afghanistan,House of Elders,NA,26.5,2015-11-01,2016-11-30,NA,Bicameral,Upper chamber
2015,DZ,Algeria,Council of the Nation,NA,5.8,2015-12-01,2016-01-31,NA,Bicameral,Upper chamber
2015,AG,Antigua and Barbuda,Senate,NA,41.2,2014-12-01,2016-11-30,NA,Bicameral,Upper chamber
2015,AR,Argentina,Senate,NA,41.7,2015-12-01,2019-09-30,NA,Bicameral,Upper chamber
2015,AU,Australia,Senate,NA,38.2,2014-06-01,2016-06-30,NA,Bicameral,Upper chamber
2015,AT,Austria,Federal Council,NA,29.5,2014-12-01,2016-11-30,NA,Bicameral,Upper chamber
2015,BS,Bahamas,Senate,NA,25,2012-05-01,2017-04-30,NA,Bicameral,Upper chamber
2015,BH,Bahrain,Shura Council,NA,22.5,2014-12-01,2022-10-31,NA,Bicameral,Upper chamber
2015,BB,Barbados,Senate,NA,23.8,2014-12-01,2018-05-31,NA,Bicameral,Upper chamber
2015,BY,Belarus,Council of the Republic,NA,32.8,2015-01-01,2016-11-30,NA,Bicameral,Upper chamber
2015,BE,Belgium,Senate,NA,50.8,2014-07-01,2018-11-30,NA,Bicameral,Upper chamber
2015,BZ,Belize,Senate,NA,38.5,2008-06-01,2016-11-30,NA,Bicameral,Upper chamber
2015,BT,Bhutan,National Council,NA,8,2013-04-01,2018-03-31,NA,Bicameral,Upper chamber
2015,BO,Bolivia (Plurinational State of),Chamber of Senators,NA,47.2,2014-01-01,2020-09-30,NA,Bicameral,Upper chamber
2015,BA,Bosnia and Herzegovina,House of Peoples,NA,13.3,2007-03-01,2019-01-31,NA,Bicameral,Upper chamber
2015,BR,Brazil,Federal Senate,NA,16,2015-02-01,2016-11-30,NA,Bicameral,Upper chamber
2015,BI,Burundi,Senate,NA,41.9,2015-07-01,2018-05-31,NA,Bicameral,Upper chamber
2015,KH,Cambodia,Senate,NA,16.4,2014-12-01,2016-11-30,NA,Bicameral,Upper chamber
2015,CM,Cameroon,Senate,NA,20,2013-04-01,2018-03-31,NA,Bicameral,Upper chamber
2015,CA,Canada,Senate,NA,37.3,2015-08-01,2015-12-31,NA,Bicameral,Upper chamber
2015,TD,Chad,Senate,NA,NA,NA,NA,NA,Unicameral,NA
2015,CL,Chile,Senate,NA,15.8,2014-12-01,2017-10-31,NA,Bicameral,Upper chamber
2015,CO,Colombia,Senate,NA,22.5,2014-06-01,2016-11-30,NA,Bicameral,Upper chamber
2015,CG,Congo,Senate,NA,19.4,2014-10-01,2017-07-31,NA,Bicameral,Upper chamber
2015,CI,Côte d'Ivoire,Senate,NA,NA,NA,NA,NA,Bicameral,Upper chamber
2015,CZ,Czechia,Senate,NA,18.5,2014-12-01,2016-09-30,NA,Bicameral,Upper chamber
2015,CD,Democratic Republic of the Congo,Senate,NA,4.6,2014-12-01,2019-02-28,NA,Bicameral,Upper chamber
2015,DO,Dominican Republic,Senate,NA,9.4,2010-05-01,2020-06-30,NA,Bicameral,Upper chamber
2015,EG,Egypt,Senate,NA,NA,NA,NA,NA,Unicameral,NA
2015,GQ,Equatorial Guinea,Senate,NA,13.7,2014-12-01,2016-11-30,NA,Bicameral,Upper chamber
2015,SZ,Eswatini,Senate,NA,33.3,2013-10-01,2018-09-30,NA,Bicameral,Upper chamber
2015,ET,Ethiopia,House of the Federation,NA,32,2015-10-01,2021-09-30,NA,Bicameral,Upper chamber
2015,FR,France,Senate,NA,25,2014-09-01,2016-11-30,NA,Bicameral,Upper chamber
2015,GA,Gabon,Transitional Senate,NA,18.2,2015-04-01,2016-11-30,NA,Bicameral,Upper chamber
2015,DE,Germany,Federal Council,NA,40.6,2014-12-01,2016-11-30,NA,Bicameral,Upper chamber
2015,GD,Grenada,Senate,NA,15.4,2013-03-01,2018-03-31,NA,Bicameral,Upper chamber
2015,HT,Haiti,Senate,NA,0,2015-12-01,2016-01-31,NA,Bicameral,Upper chamber
2015,IN,India,Council of States,NA,12.8,2014-11-01,2016-02-29,NA,Bicameral,Upper chamber
2015,IE,Ireland,Senate,NA,30,2014-10-01,2016-03-31,NA,Bicameral,Upper chamber
2015,IT,Italy,Senate,NA,28.3,2014-12-01,2016-11-30,NA,Bicameral,Upper chamber
2015,JM,Jamaica,Senate,NA,28.6,2014-01-01,2016-02-29,NA,Bicameral,Upper chamber
2015,JP,Japan,House of Councillors,NA,15.7,2014-12-01,2016-06-30,NA,Bicameral,Upper chamber
2015,JO,Jordan,Senate,NA,10.7,2014-12-01,2016-08-31,NA,Bicameral,Upper chamber
2015,KZ,Kazakhstan,Senate,NA,6.4,2013-01-01,2017-05-31,NA,Bicameral,Upper chamber
2015,KE,Kenya,Senate,NA,26.5,2013-03-01,2017-07-31,NA,Bicameral,Upper chamber
2015,LS,Lesotho,Senate,NA,24.2,2015-04-01,2017-06-30,NA,Bicameral,Upper chamber
2015,LR,Liberia,The Liberian Senate,NA,10,2015-01-01,2019-11-30,NA,Bicameral,Upper chamber
2015,MG,Madagascar,Senate,NA,12.2,2012-01-01,2014-12-31,NA,Bicameral,Upper chamber
2015,MY,Malaysia,Senate,NA,23.1,2015-06-01,2015-12-31,NA,Bicameral,Upper chamber
2015,MR,Mauritania,Senate,NA,14.3,2014-01-01,NA,NA,Bicameral,Upper chamber
2015,MX,Mexico,Senate,NA,33.6,2014-12-01,2016-11-30,NA,Bicameral,Upper chamber
2015,MA,Morocco,House of Councillors,NA,11.7,2015-10-01,2021-09-30,NA,Bicameral,Upper chamber
2015,MM,Myanmar,House of Nationalities,NA,10.3,2015-12-01,2016-11-30,NA,Bicameral,Upper chamber
2015,NA,Namibia,National Council,NA,23.8,2015-12-01,2017-12-31,NA,Bicameral,Upper chamber
2015,NP,Nepal,National Assembly,Suspended,8.3,2001-06-01,2017-05-31,NA,Bicameral,Upper chamber
2015,NL,Netherlands,Senate,NA,34.7,2015-05-01,2018-11-30,NA,Bicameral,Upper chamber
2015,NG,Nigeria,Senate,NA,6.5,2015-05-01,2018-11-30,NA,Bicameral,Upper chamber
2015,OM,Oman,State Council,NA,15.3,2015-11-01,2016-01-31,NA,Bicameral,Upper chamber
2015,PK,Pakistan,Senate,NA,18.3,2015-06-01,2018-02-28,NA,Bicameral,Upper chamber
2015,PW,Palau,Senate,NA,23.1,2012-11-01,2016-10-31,NA,Bicameral,Upper chamber
2015,PY,Paraguay,Senate,NA,20,2013-04-01,2018-03-31,NA,Bicameral,Upper chamber
2015,PH,Philippines,Senate,NA,25,2013-05-01,2019-04-30,NA,Bicameral,Upper chamber
2015,PL,Poland,Senate,NA,13,2011-10-01,2016-11-30,NA,Bicameral,Upper chamber
2015,RO,Romania,Senate,NA,7.7,2014-12-01,2016-11-30,NA,Bicameral,Upper chamber
2015,RU,Russian Federation,Council of the Federation,NA,17.1,2014-12-01,2018-11-30,NA,Bicameral,Upper chamber
2015,RW,Rwanda,Senate,NA,38.5,2011-09-01,2021-11-30,NA,Bicameral,Upper chamber
2015,LC,Saint Lucia,Senate,NA,27.3,2014-12-01,2021-07-31,NA,Bicameral,Upper chamber
2015,SI,Slovenia,National Council,NA,7.5,2012-01-01,2017-10-31,NA,Bicameral,Upper chamber
2015,SO,Somalia,Upper House,NA,NA,NA,NA,NA,Bicameral,Upper chamber
2015,ZA,South Africa,National Council of Provinces,NA,35.2,2014-05-01,2019-04-30,NA,Bicameral,Upper chamber
2015,SS,South Sudan,Council of States,NA,10,2011-08-01,2016-07-31,NA,Bicameral,Upper chamber
2015,ES,Spain,Senate,NA,39.2,2015-12-01,2016-05-31,NA,Bicameral,Upper chamber
2015,SD,Sudan,Council of States,NA,35.2,2015-05-01,2018-11-30,NA,Bicameral,Upper chamber
2015,CH,Switzerland,Council of States,NA,15.2,2015-11-01,2019-09-30,NA,Bicameral,Upper chamber
2015,TJ,Tajikistan,National Assembly,NA,6.3,2015-03-01,2016-05-31,NA,Bicameral,Upper chamber
2015,TH,Thailand,Senate,NA,NA,NA,NA,NA,Unicameral,NA
2015,TG,Togo,Senate,NA,NA,NA,NA,NA,Unicameral,NA
2015,TT,Trinidad and Tobago,Senate,NA,32.3,2015-09-01,2016-12-31,NA,Bicameral,Upper chamber
2015,TN,Tunisia,National Council of Regions and Districts,NA,NA,NA,NA,NA,Unicameral,NA
2015,TM,Turkmenistan,People’s Council,NA,NA,NA,NA,NA,Unicameral,NA
2015,GB,United Kingdom,House of Lords,NA,24.6,2015-07-01,2016-05-31,NA,Bicameral,Upper chamber
2015,US,United States of America,Senate,NA,20,2015-01-01,2016-10-31,NA,Bicameral,Upper chamber
2015,UY,Uruguay,Senate,NA,29,2015-03-01,2018-11-30,NA,Bicameral,Upper chamber
2015,UZ,Uzbekistan,Senate,NA,17,2014-12-01,2019-12-31,NA,Bicameral,Upper chamber
2015,YE,Yemen,Shura Council,NA,1.8,2001-04-01,2018-11-30,NA,Bicameral,Upper chamber
2015,ZW,Zimbabwe,Senate,NA,47.5,2013-07-01,2017-10-31,NA,Bicameral,Upper chamber
2020,AF,Afghanistan,House of Elders,NA,27.9,2019-12-01,2022-02-28,NA,Bicameral,Upper chamber
2020,DZ,Algeria,Council of the Nation,NA,5.7,2020-06-01,2022-01-31,NA,Bicameral,Upper chamber
2020,AG,Antigua and Barbuda,Senate,NA,52.9,2018-03-01,2023-01-31,NA,Bicameral,Upper chamber
2020,AR,Argentina,Senate,NA,40.3,2019-12-01,2021-10-31,NA,Bicameral,Upper chamber
2020,AU,Australia,Senate,NA,51.3,2020-12-01,2021-11-30,NA,Bicameral,Upper chamber
2020,AT,Austria,Federal Council,NA,42.6,2020-12-01,2020-12-31,NA,Bicameral,Upper chamber
2020,BS,Bahamas,Senate,NA,43.8,2017-05-01,2021-09-30,NA,Bicameral,Upper chamber
2020,BH,Bahrain,Shura Council,NA,22.5,2014-12-01,2022-10-31,NA,Bicameral,Upper chamber
2020,BB,Barbados,Senate,NA,42.9,2019-04-01,2022-01-31,NA,Bicameral,Upper chamber
2020,BY,Belarus,Council of the Republic,NA,25,2019-12-01,2023-11-30,NA,Bicameral,Upper chamber
2020,BE,Belgium,Senate,NA,45.8,2019-12-01,2021-11-30,NA,Bicameral,Upper chamber
2020,BZ,Belize,Senate,NA,35.7,2020-12-01,2022-11-30,NA,Bicameral,Upper chamber
2020,BT,Bhutan,National Council,NA,16,2018-06-01,2021-11-30,NA,Bicameral,Upper chamber
2020,BO,Bolivia (Plurinational State of),Chamber of Senators,NA,55.6,2020-10-01,NA,NA,Bicameral,Upper chamber
2020,BA,Bosnia and Herzegovina,House of Peoples,NA,20,2019-02-01,2023-01-31,NA,Bicameral,Upper chamber
2020,BR,Brazil,Federal Senate,NA,12.3,2020-10-01,2021-11-30,NA,Bicameral,Upper chamber
2020,BI,Burundi,Senate,NA,41,2020-07-01,2025-07-22,NA,Bicameral,Upper chamber
2020,KH,Cambodia,Senate,NA,16.1,2019-12-01,2024-01-31,NA,Bicameral,Upper chamber
2020,CM,Cameroon,Senate,NA,26,2018-04-01,2023-02-28,NA,Bicameral,Upper chamber
2020,CA,Canada,Senate,NA,49.5,2020-12-01,2020-12-31,NA,Bicameral,Upper chamber
2020,TD,Chad,Senate,NA,NA,NA,NA,NA,Unicameral,NA
2020,CL,Chile,Senate,NA,25.6,2020-12-01,2021-02-28,NA,Bicameral,Upper chamber
2020,CO,Colombia,Senate,NA,21,2020-12-01,2021-11-30,NA,Bicameral,Upper chamber
2020,CG,Congo,Senate,NA,18.8,2018-12-01,2023-07-31,NA,Bicameral,Upper chamber
2020,CI,Côte d'Ivoire,Senate,NA,19.2,2019-04-01,2022-11-30,NA,Bicameral,Upper chamber
2020,CZ,Czechia,Senate,NA,14.8,2019-12-01,2022-08-31,NA,Bicameral,Upper chamber
2020,CD,Democratic Republic of the Congo,Senate,NA,21.1,2019-05-01,2021-11-30,NA,Bicameral,Upper chamber
2020,DO,Dominican Republic,Senate,NA,12.5,2020-07-01,2024-04-30,NA,Bicameral,Upper chamber
2020,EG,Egypt,Senate,NA,13.3,2020-10-01,2022-11-30,NA,Bicameral,Upper chamber
2020,GQ,Equatorial Guinea,Senate,NA,16.7,2019-03-01,2022-10-31,NA,Bicameral,Upper chamber
2020,SZ,Eswatini,Senate,NA,40,2020-01-01,2023-10-31,NA,Bicameral,Upper chamber
2020,ET,Ethiopia,House of the Federation,NA,32,2015-10-01,2021-09-30,NA,Bicameral,Upper chamber
2020,FR,France,Senate,NA,34.8,2020-12-01,2021-08-31,NA,Bicameral,Upper chamber
2020,GA,Gabon,Transitional Senate,NA,17.3,2020-12-01,2020-12-31,NA,Bicameral,Upper chamber
2020,DE,Germany,Federal Council,NA,36.2,2019-12-01,2021-07-31,NA,Bicameral,Upper chamber
2020,GD,Grenada,Senate,NA,15.4,2020-12-01,2022-07-31,NA,Bicameral,Upper chamber
2020,HT,Haiti,Senate,NA,0,2019-12-01,2022-11-30,NA,Bicameral,Upper chamber
2020,IN,India,Council of States,NA,11.2,2020-11-01,2021-11-30,NA,Bicameral,Upper chamber
2020,IE,Ireland,Senate,NA,40,2020-06-01,2021-11-30,NA,Bicameral,Upper chamber
2020,IT,Italy,Senate,NA,34.4,2018-12-01,2021-11-30,NA,Bicameral,Upper chamber
2020,JM,Jamaica,Senate,NA,38.1,2020-09-01,2024-12-29,NA,Bicameral,Upper chamber
2020,JP,Japan,House of Councillors,NA,23,2020-12-01,2021-11-30,NA,Bicameral,Upper chamber
2020,JO,Jordan,Senate,NA,12.3,2020-12-01,2021-11-30,NA,Bicameral,Upper chamber
2020,KZ,Kazakhstan,Senate,NA,18.8,2020-08-01,2022-12-31,NA,Bicameral,Upper chamber
2020,KE,Kenya,Senate,NA,31.8,2020-12-01,2021-11-30,NA,Bicameral,Upper chamber
2020,LS,Lesotho,Senate,NA,21.2,2020-12-01,2022-10-31,NA,Bicameral,Upper chamber
2020,LR,Liberia,The Liberian Senate,NA,3.3,2019-12-01,2021-03-31,NA,Bicameral,Upper chamber
2020,MG,Madagascar,Senate,NA,11.1,2020-12-01,2023-10-31,NA,Bicameral,Upper chamber
2020,MY,Malaysia,Senate,NA,13.6,2020-12-01,2021-08-31,NA,Bicameral,Upper chamber
2020,MR,Mauritania,Senate,Suspended,14.3,2014-01-01,NA,NA,Unicameral,NA
2020,MX,Mexico,Senate,NA,49.2,2018-07-01,2022-11-30,NA,Bicameral,Upper chamber
2020,MA,Morocco,House of Councillors,NA,11.7,2015-10-01,2021-09-30,NA,Bicameral,Upper chamber
2020,MM,Myanmar,House of Nationalities,NA,14.4,2020-12-01,2022-02-28,NA,Bicameral,Upper chamber
2020,NA,Namibia,National Council,NA,14.3,2020-12-01,NA,NA,Bicameral,Upper chamber
2020,NP,Nepal,National Assembly,NA,37.9,2020-01-01,2021-11-30,NA,Bicameral,Upper chamber
2020,NL,Netherlands,Senate,NA,38.7,2019-05-01,2021-11-30,NA,Bicameral,Upper chamber
2020,NG,Nigeria,Senate,NA,7.3,2019-12-01,2023-01-31,NA,Bicameral,Upper chamber
2020,OM,Oman,State Council,NA,17.4,2019-11-01,2021-11-30,NA,Bicameral,Upper chamber
2020,PK,Pakistan,Senate,NA,19.2,2018-03-01,2021-02-28,NA,Bicameral,Upper chamber
2020,PW,Palau,Senate,NA,7.7,2020-11-01,2024-10-31,NA,Bicameral,Upper chamber
2020,PY,Paraguay,Senate,NA,17.8,2020-12-01,2021-11-30,NA,Bicameral,Upper chamber
2020,PH,Philippines,Senate,NA,29.2,2019-05-01,2024-12-29,NA,Bicameral,Upper chamber
2020,PL,Poland,Senate,NA,24,2019-10-01,2023-09-30,NA,Bicameral,Upper chamber
2020,RO,Romania,Senate,NA,18.4,2020-12-01,2023-11-30,NA,Bicameral,Upper chamber
2020,RU,Russian Federation,Council of the Federation,NA,17.1,2019-12-01,2021-11-30,NA,Bicameral,Upper chamber
2020,RW,Rwanda,Senate,NA,38.5,2011-09-01,2021-11-30,NA,Bicameral,Upper chamber
2020,LC,Saint Lucia,Senate,NA,27.3,2014-12-01,2021-07-31,NA,Bicameral,Upper chamber
2020,SI,Slovenia,National Council,NA,10,2018-06-01,2022-10-31,NA,Bicameral,Upper chamber
2020,SO,Somalia,Upper House,NA,24.1,2017-02-01,2021-06-30,NA,Bicameral,Upper chamber
2020,ZA,South Africa,National Council of Provinces,NA,41.5,2020-12-01,2021-11-30,NA,Bicameral,Upper chamber
2020,SS,South Sudan,Council of States,NA,12,2016-08-01,2021-07-31,NA,Bicameral,Upper chamber
2020,ES,Spain,Senate,NA,40.8,2020-12-01,2021-11-30,NA,Bicameral,Upper chamber
2020,SD,Sudan,Council of States,Suspended,NA,2019-04-01,NA,NA,Bicameral,Upper chamber
2020,CH,Switzerland,Council of States,NA,26.1,2019-10-01,2021-10-31,NA,Bicameral,Upper chamber
2020,TJ,Tajikistan,National Assembly,NA,22.6,2020-04-01,2021-11-30,NA,Bicameral,Upper chamber
2020,TH,Thailand,Senate,NA,10.4,2019-12-01,2021-11-30,NA,Bicameral,Upper chamber
2020,TG,Togo,Senate,NA,NA,NA,NA,NA,Unicameral,NA
2020,TT,Trinidad and Tobago,Senate,NA,40.6,2020-08-01,2022-11-30,NA,Bicameral,Upper chamber
2020,TN,Tunisia,National Council of Regions and Districts,NA,NA,NA,NA,NA,Unicameral,NA
2020,TM,Turkmenistan,People’s Council,NA,NA,NA,NA,NA,Unicameral,NA
2020,GB,United Kingdom,House of Lords,NA,27.9,2020-12-01,2021-04-30,NA,Bicameral,Upper chamber
2020,US,United States of America,Senate,NA,25,2020-12-01,2020-12-31,NA,Bicameral,Upper chamber
2020,UY,Uruguay,Senate,NA,32.3,2020-12-01,2022-11-30,NA,Bicameral,Upper chamber
2020,UZ,Uzbekistan,Senate,NA,23,2020-12-01,2022-11-30,NA,Bicameral,Upper chamber
2020,YE,Yemen,Shura Council,NA,2.7,2018-12-01,2021-09-30,NA,Bicameral,Upper chamber
2020,ZW,Zimbabwe,Senate,NA,43.8,2018-07-01,2021-11-30,NA,Bicameral,Upper chamber
2025,AF,Afghanistan,House of Elders,Suspended,NA,2022-03-01,NA,NA,Bicameral,Upper chamber
2025,DZ,Algeria,Council of the Nation,NA,2.5,2025-05-19,NA,NA,Bicameral,Upper chamber
2025,AG,Antigua and Barbuda,Senate,NA,41.2,2023-02-01,NA,NA,Bicameral,Upper chamber
2025,AR,Argentina,Senate,NA,45.8,2023-10-01,NA,NA,Bicameral,Upper chamber
2025,AU,Australia,Senate,NA,56.6,2025-05-03,NA,NA,Bicameral,Upper chamber
2025,AT,Austria,Federal Council,NA,NA,NA,NA,NA,Bicameral,Upper chamber
2025,BS,Bahamas,Senate,NA,31.3,2024-10-17,NA,NA,Bicameral,Upper chamber
2025,BH,Bahrain,Shura Council,NA,25,2022-11-01,NA,NA,Bicameral,Upper chamber
2025,BB,Barbados,Senate,NA,33.3,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,BY,Belarus,Council of the Republic,NA,30.5,2024-04-01,NA,NA,Bicameral,Upper chamber
2025,BE,Belgium,Senate,NA,47.5,2024-07-01,NA,NA,Bicameral,Upper chamber
2025,BZ,Belize,Senate,NA,35.7,2025-05-09,NA,NA,Bicameral,Upper chamber
2025,BT,Bhutan,National Council,NA,12,2023-04-01,NA,NA,Bicameral,Upper chamber
2025,BO,Bolivia (Plurinational State of),Chamber of Senators,NA,55.6,2020-10-01,NA,NA,Bicameral,Upper chamber
2025,BA,Bosnia and Herzegovina,House of Peoples,NA,6.7,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,BR,Brazil,Federal Senate,NA,19.8,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,BI,Burundi,Senate,NA,46.2,2025-07-23,NA,NA,Bicameral,Upper chamber
2025,KH,Cambodia,Senate,NA,19.4,2024-02-01,NA,NA,Bicameral,Upper chamber
2025,CM,Cameroon,Senate,NA,33,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,CA,Canada,Senate,NA,54.8,2025-05-26,NA,NA,Bicameral,Upper chamber
2025,TD,Chad,Senate,NA,36.2,2025-04-01,NA,NA,Bicameral,Upper chamber
2025,CL,Chile,Senate,NA,26,2023-12-01,NA,NA,Bicameral,Upper chamber
2025,CO,Colombia,Senate,NA,31.4,2024-07-24,NA,NA,Bicameral,Upper chamber
2025,CG,Congo,Senate,NA,31.9,2023-08-01,NA,NA,Bicameral,Upper chamber
2025,CI,Côte d'Ivoire,Senate,NA,24.5,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,CZ,Czechia,Senate,NA,21.3,2024-10-30,NA,NA,Bicameral,Upper chamber
2025,CD,Democratic Republic of the Congo,Senate,NA,15.8,2024-04-01,NA,NA,Bicameral,Upper chamber
2025,DO,Dominican Republic,Senate,NA,12.5,2024-05-01,NA,NA,Bicameral,Upper chamber
2025,EG,Egypt,Senate,NA,NA,NA,NA,NA,Bicameral,Upper chamber
2025,GQ,Equatorial Guinea,Senate,NA,25,2023-12-01,NA,NA,Bicameral,Upper chamber
2025,SZ,Eswatini,Senate,NA,46.7,2023-12-01,NA,NA,Bicameral,Upper chamber
2025,ET,Ethiopia,House of the Federation,NA,29.7,2023-12-01,NA,NA,Bicameral,Upper chamber
2025,FR,France,Senate,NA,37.1,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,GA,Gabon,Transitional Senate,NA,20.3,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,DE,Germany,Federal Council,NA,34.8,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,GD,Grenada,Senate,NA,30.8,2022-08-01,NA,NA,Bicameral,Upper chamber
2025,HT,Haiti,Senate,NA,NA,2025-02-01,NA,NA,Bicameral,Upper chamber
2025,IN,India,Council of States,NA,16.7,2024-09-16,NA,NA,Bicameral,Upper chamber
2025,IE,Ireland,Senate,NA,45,2025-01-29,NA,NA,Bicameral,Upper chamber
2025,IT,Italy,Senate,NA,36.3,2024-12-30,NA,NA,Bicameral,Upper chamber
